Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	10	1.3869625520110958	9.944707304421487E-4	Q07968, P02679, P26824, P01027, P01024, P25116, P05160, Q02445, Q61827, P26644	647	260	67534	4.0146237070502915	0.8992774438957817	0.05444669270677516	1.7241463350665787
GOTERM_BP_DIRECT	GO:0006475~internal protein amino acid acetylation	4	0.5547850208044383	0.0010190188806202987	P05153, Q9Z2V4, P35558, Q5NVR2	647	21	67534	19.88194597777287	0.9048285393987119	0.05446255630185792	1.7663496892330044
GOTERM_MF_DIRECT	GO:0000062~fatty-acyl-CoA binding	7	0.9708737864077669	0.0010201379078182925	Q60759, Q4V8X4, Q2KHZ9, P15650, Q9DBS4, P13804, Q15067	625	120	66065	6.166066666666667	0.6125590550208124	0.07034137860243661	1.584778648775409
GOTERM_BP_DIRECT	GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process	8	1.1095700416088765	0.0010474047861981704	Q5RBH2, Q9JIQ3, P26824, Q9NR28, O46427, Q9JM53, P25116, P46527	647	163	67534	5.122955405315709	0.9108673153859157	0.05467257918410828	1.8151296370233383
GOTERM_MF_DIRECT	GO:0003823~antigen binding	7	0.9708737864077669	0.001064923105553421	P01836, B9A064, P01882, P98093, P15814, O19477, Q95460	625	121	66065	6.115107438016529	0.6283641161008438	0.06826133680329094	1.653810539476841
GOTERM_BP_DIRECT	GO:0015986~ATP synthesis coupled proton transport	8	1.1095700416088765	0.0010854520635574863	Q03265, P15999, Q5RFH9, P56382, Q35920, P56384, P21571, Q06647	647	164	67534	5.091717872356466	0.9183650627217195	0.05535221510202737	1.8804764152267506
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	7	0.9708737864077669	0.0010886221271414562	Q9I426, P31800, Q15070, Q9CZ13, P23004, A5PL98, Q91YT0	647	120	67534	6.088845955692942	0.918960553654415	0.05430997030914553	1.8859191967940503
GOTERM_BP_DIRECT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	6	0.8321775312066574	0.0011106440048257455	O95299, O75489, Q9CQ54, P28331, O95167, P09623	647	81	67534	7.731867880245005	0.9229791912805537	0.05420758296220729	1.9237213929316987
GOTERM_MF_DIRECT	GO:0004450~isocitrate dehydrogenase (NADP+) activity	4	0.5547850208044383	0.0011296743678512688	Q9XSG3, O88844, D4GU92, P41562	625	22	66065	19.21890909090909	0.6500834959458004	0.06760995396928127	1.753537975942021
GOTERM_BP_DIRECT	GO:0030890~positive regulation of B cell proliferation	6	0.8321775312066574	0.0013072859955111835	P04233, Q3LRP1, P01882, P02786, Q8CIS0, P55160	647	84	67534	7.455729741664826	0.9510953032498615	0.06219219706650703	2.260663835657828
GOTERM_BP_DIRECT	GO:0019343~cysteine biosynthetic process via cystathionine	4	0.5547850208044383	0.0013377624880585005	P35520, P18757, Q91WT9, P32929	647	23	67534	18.153081110140448	0.9544199070646304	0.062313168917514594	2.3127869650675925
GOTERM_BP_DIRECT	GO:0010575~positive regulation of vascular endothelial growth factor production	5	0.6934812760055479	0.0013480216221024312	P01031, P12387, P01027, Q2UVX4, P01024	647	50	67534	10.438021638330756	0.95548743920242	0.06153514788488712	2.3303269909535573
GOTERM_BP_DIRECT	GO:0070371~ERK1 and ERK2 cascade	5	0.6934812760055479	0.0014517853894216329	P23950, P01015, Q7ZXW9, P17431, O46427	647	51	67534	10.233354547383096	0.9649753247533497	0.06483664074799256	2.5075649373187403
GOTERM_CC_DIRECT	GO:0035631~CD40 receptor complex	4	0.5547850208044383	0.0014545934459284356	Q3LRP1, Q5RBH2, Q9JIQ3, Q9NR28	672	23	68124	17.630434782608695	0.47526085710010124	0.04501629431102405	2.039419805264997
GOTERM_BP_DIRECT	GO:0070098~chemokine-mediated signaling pathway	6	0.8321775312066574	0.0015284912963529655	O70460, O08565, Q16627, A9QWP9, P78556, O89093	647	87	67534	7.198635612641901	0.9706636252949655	0.06685497291541476	2.6383906202319007
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	18	2.496532593619972	0.001569028557653031	Q9NZ01, P35790, Q8R197, Q5U403, Q6PC64, Q9R182, Q9Z2V4, P49638, Q03265, P54527, Q9D4V0, P15999, Q7ZW77, Q7T2V2, P01027, Q15067, Q7ZUS4, Q13790	647	776	67534	2.421190586210743	0.9732866436577781	0.0672939839248321	2.7074620406379646
GOTERM_BP_DIRECT	GO:0050853~B cell receptor signaling pathway	6	0.8321775312066574	0.0016079928907926358	Q07014, P01836, B9A064, P40259, P55160, P15814	647	88	67534	7.116832935225516	0.9755866542010297	0.06765236476553582	2.773809803320537
GOTERM_MF_DIRECT	GO:0004658~propionyl-CoA carboxylase activity	3	0.4160887656033287	0.0018126087368938	Q99MN9, P05166, Q2TBR0	625	7	66065	45.30171428571428	0.8146374239595728	0.09998162017715517	2.799618796053871
GOTERM_BP_DIRECT	GO:0031086~nuclear-transcribed mRNA catabolic process, deadenylation-independent decay	3	0.4160887656033287	0.0018584282299768432	P23950, Q7ZXW9, P17431	647	7	67534	44.73437844998896	0.9863140124517618	0.07639431975996791	3.1992294835896162
GOTERM_BP_DIRECT	GO:0070561~vitamin D receptor signaling pathway	3	0.4160887656033287	0.0018584282299768432	P26794, Q95LJ0, Q07973	647	7	67534	44.73437844998896	0.9863140124517618	0.07639431975996791	3.1992294835896162
GOTERM_MF_DIRECT	GO:0032403~protein complex binding	14	1.9417475728155338	0.0019509384461816651	F1LRS8, Q07014, O43639, Q7Z4H4, P55160, P05107, Q9CZ13, Q9R012, Q13315, Q9JLQ0, Q62469, Q9JK11, P46527, Q06647	625	534	66065	2.7712659176029963	0.8370304786154463	0.10122017115206816	3.0102306773955534
GOTERM_MF_DIRECT	GO:0019825~oxygen binding	7	0.9708737864077669	0.0020074381255368234	P35520, Q91WT9, P14527, Q01741, P02141, P02142, P02019	625	137	66065	5.400934306569343	0.8453799363157097	0.09851352836421723	3.096130502395189
GOTERM_MF_DIRECT	GO:0005515~protein binding	106	14.701803051317613	0.0024420743276291233	P00367, P04114, P08603, P78543, P42773, O15524, P78545, P87141, Q16625, Q15070, P22892, P25054, P08174, P32929, Q96N96, Q62733, Q6V0K7, Q9H4B4, P08169, Q6PR54, Q53H47, P14222, P46527, Q8IVP5, Q16851, O89051, Q12923, B1AZP2, O43639, P17480, O76082, Q9UBJ2, Q9R012, P23950, Q13315, Q03265, Q9EP73, Q3UZZ4, Q8CAQ8, F1LRS8, O75489, Q9NX36, P21953, P50395, Q8CIS0, Q9CSP9, Q8K1B8, Q9UL19, O75293, Q90474, P55160, Q96S65, Q91YT0, Q9Z1P3, P13609, Q9JLQ0, P01027, P13804, P01024, P01025, Q9NZ01, P02679, P02786, Q68CZ2, P84092, E9Q4P1, P05107, Q80VA5, P62314, Q9H788, Q9Z329, P11884, O75170, P28331, Q99969, Q9ET47, Q9QZ23, P25116, Q8R4L0, Q63198, Q569Z6, Q91ZR2, P29279, Q9ER41, Q9CZ13, P48960, O89093, Q61827, P50615, P19397, Q8NHH9, P52293, Q9NR28, Q9JK11, Q15843, Q07014, Q63HM2, B7SXM5, P22339, P18468, P62937, F1LMY4, O15393, P81274, Q96B67, Q05519	625	8499	66065	1.318346158371573	0.8968387230590291	0.11268090659823748	3.7545565839581463
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	13	1.8030513176144243	0.002776757039920214	P51145, O88583, P53690, O08565, P02786, Q13315, F1LMY4, A1L1V4, P19637, Q9Z329, Q62469, P46527, Q8IVP5	647	485	67534	2.797820232954636	0.9983629982516481	0.11008946507507067	4.744244928385399
GOTERM_MF_DIRECT	GO:0045296~cadherin binding	5	0.6934812760055479	0.002851551214938616	F1LRS8, Q9JLQ0, P25054, Q24292, Q3UZZ4	625	62	66065	8.524516129032259	0.9295516374571953	0.1242229803155831	4.371035656372513
GOTERM_CC_DIRECT	GO:0005750~mitochondrial respiratory chain complex III	4	0.5547850208044383	0.0028725654147142045	P31800, Q5RC24, Q9CZ13, P23004	672	29	68124	13.982758620689655	0.7203950941935044	0.08144961020193442	3.990228479077429
GOTERM_BP_DIRECT	GO:0031639~plasminogen activation	4	0.5547850208044383	0.0029183584456697574	P02679, P19637, P12799, P26644	647	30	67534	13.917362184441009	0.9988203013293344	0.11343578409043797	4.980399049459194
GOTERM_BP_DIRECT	GO:0006107~oxaloacetate metabolic process	5	0.6934812760055479	0.002983931607941487	O88989, Q9Z2V4, P00504, P35558, P00508	647	62	67534	8.41775938575061	0.9989863740069461	0.11392284574271794	5.089570851395509
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	18	2.496532593619972	0.0029875877140956185	Q91ZR2, O70460, O43639, Q9UPP2, P55160, Q96P48, P78556, O89093, P50395, Q3LRP1, Q8N103, Q16627, P56159, P26374, Q9UIA0, Q9NS28, Q0P5H5, Q96N96	647	827	67534	2.2718789539293063	0.9989949130070908	0.11220262603719855	5.095654367324698
GOTERM_CC_DIRECT	GO:0016020~membrane	125	17.337031900138697	0.003010602674115277	P70691, Q6NYY9, Q2TBI0, Q6DH46, Q5SPF7, Q9D4V0, Q9EQT3, O18737, Q9I8N6, Q91ZX1, P22892, Q1LU99, Q9QYJ6, P49697, Q9CQW9, Q62733, P10619, Q9NUQ9, Q3UV71, Q6UXC1, Q66H52, Q3ZBD0, P49312, P04233, A1L1V4, Q06466, Q7ZW38, Q6PFX9, Q7ZUN8, P14222, Q15067, P51659, Q99439, O89051, B1AZP2, P51655, Q9DA39, Q6P1C6, Q6DGU5, Q99J59, P97468, Q6J9G1, Q03265, Q9FKK7, Q9EP73, P21447, Q8CAQ8, Q60943, Q9UHC6, Q8K0Z9, Q60754, O01884, P50395, Q7ZV14, Q8HYS5, Q8CIS0, Q62469, Q8K1B8, Q9QYI3, P53690, Q5SPB1, P55160, Q8I480, Q1LWC2, P11586, P56404, Q91YT0, Q32KW9, Q9QZC1, Q9Z1P3, Q9Z2P8, Q920P0, P97583, P36957, Q794C0, Q7TQA3, P02786, Q12275, P26151, P35576, P56382, Q63ZW2, Q503V0, P56384, P05107, P11179, Q7ZW77, Q9Z329, Q8VZG1, P28331, Q5ZJF4, Q5RII3, Q8R4L0, Q91ZR2, Q9DBM0, Q8MJS1, P15814, Q7TMV1, Q9ER41, P48960, Q9CZ13, Q96FZ5, O54905, Q7ZVF3, Q99MQ3, Q8NHH9, P52293, Q15546, Q7ZWE6, Q07014, A4IG32, Q9NR34, Q6PC64, Q3ZCJ8, P18468, Q99N07, P15999, P62937, F1LMY4, Q99615, P34711, P35846, Q8R2Y0, Q62651, A5PL98	672	9931	68124	1.2759918437216797	0.7370282426387661	0.08009216190377921	4.178195337206692
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	17	2.3578363384188625	0.0030313801686806547	Q9CQW9, Q9UL19, O43639, Q07014, P26824, P78543, Q7TMV1, P42773, P01015, P18757, Q6DV79, Q99674, Q99675, P25054, P25116, P46527, Q9Y5S1	647	759	67534	2.3378968096393002	0.9990917722069002	0.11193658421023844	5.16849351281582
GOTERM_BP_DIRECT	GO:0006950~response to stress	7	0.9708737864077669	0.003037029397390196	P01031, Q99674, O75293, Q99675, Q90474, Q99MQ3, P22339	647	147	67534	4.970486494443218	0.9991035676899427	0.11037162788019272	5.17788592702717
GOTERM_MF_DIRECT	GO:0004053~arginase activity	3	0.4160887656033287	0.0030686097131101	P05089, Q95JC8, P30759	625	9	66065	35.23466666666666	0.9424511596197684	0.12712084425972114	4.696322404641617
GOTERM_BP_DIRECT	GO:0009607~response to biotic stimulus	4	0.5547850208044383	0.003208264097999979	Q9CQW9, A4IFJ1, Q01628, A6NNB3	647	31	67534	13.468415017200977	0.9993968614726332	0.11443600260267972	5.462165105518801
GOTERM_BP_DIRECT	GO:0010506~regulation of autophagy	6	0.8321775312066574	0.003472811171118448	Q13315, Q6UX65, Q6NYY9, Q3ZC48, Q3SZZ2, Q9Y4B5	647	105	67534	5.964583793331861	0.9996730552481249	0.121418923912617	5.899779803874427
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	14	1.9417475728155338	0.0034909811017734944	P04186, P17431, Q24292, Q99J59, Q6B4U9, P26794, Q95LJ0, P23950, P04233, P84245, Q6DV79, P55906, Q53H47, Q62469	647	564	67534	2.590998279018273	0.999686522775632	0.12019946424102679	5.9297663679186545
GOTERM_BP_DIRECT	GO:0030193~regulation of blood coagulation	4	0.5547850208044383	0.0035152112987657355	Q91ZX1, P26824, P25116, P26644	647	32	67534	13.047527047913446	0.9997036233430062	0.11920962040303551	5.969740414974833
GOTERM_BP_DIRECT	GO:0007160~cell-matrix adhesion	8	1.1095700416088765	0.003516160026038397	P01015, P02679, Q9R182, P29279, Q76B49, Q62469, P12799, P05107	647	202	67534	4.133869955774557	0.9997042736009184	0.11751770409164031	5.971305262889725
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	6	0.8321775312066574	0.003616578553531308	O70460, Q16627, P55160, P78556, P05107, O89093	647	106	67534	5.908314134904202	0.9997656208755216	0.11895361896913881	6.136798636457397
GOTERM_BP_DIRECT	GO:0014070~response to organic cyclic compound	8	1.1095700416088765	0.003618441500445383	Q15843, P51145, O88844, Q07014, P41562, O88583, Q01151, P78543	647	203	67534	4.113506064366801	0.9997666296744304	0.11734349574874792	6.13986624440529
GOTERM_BP_DIRECT	GO:0022904~respiratory electron transport chain	5	0.6934812760055479	0.0037414098108745093	Q7ZVF3, Q99MQ3, P13804, Q8BWF0, A5PL98	647	66	67534	7.907592150250573	0.9998244557982106	0.11941681230404222	6.342142218008329
GOTERM_BP_DIRECT	GO:0061402~positive regulation of transcription from RNA polymerase II promoter in response to acidic pH	3	0.4160887656033287	0.003907231088331497	P05153, Q9Z2V4, P35558	647	10	67534	31.314064914992272	0.9998804335150304	0.12268862506077494	6.614258211729762
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	5	0.6934812760055479	0.003949305353411807	P04233, Q8HY81, O19477, P18468, Q95460	647	67	67534	7.789568386813999	0.9998915353358082	0.12226935590861532	6.683184258657915
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	9	1.248266296809986	0.004014582431655778	P01015, Q05A80, P18757, Q99674, O75489, Q9JK11, P42773, P97583, P46527	647	262	67534	3.585579952098352	0.9999067552114929	0.12252621843988676	6.790026222992496
GOTERM_MF_DIRECT	GO:0005344~oxygen transporter activity	4	0.5547850208044383	0.0040362517196820425	P14527, P02141, P02142, P02019	625	34	66065	12.435764705882352	0.9766525052925404	0.15699703156568734	6.133882764262399
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	7	0.9708737864077669	0.004328800058122138	P05153, O70460, Q16627, P35558, P78556, Q02445, O89093	647	158	67534	4.624439966349069	0.9999549716914081	0.1297746207313668	7.302708778466016
GOTERM_MF_DIRECT	GO:0016627~oxidoreductase activity, acting on the CH-CH group of donors	5	0.6934812760055479	0.0044179235467948445	Q9NZ01, Q60759, Q7ZVF3, Q9DBS4, Q15067	625	70	66065	7.550285714285715	0.9836469997934008	0.1637611819033825	6.695304194542584
GOTERM_BP_DIRECT	GO:0006635~fatty acid beta-oxidation	7	0.9708737864077669	0.004600187020394948	P51659, Q9DBS4, O46629, O14975, Q62651, Q15067, Q9UBJ2	647	160	67534	4.566634466769706	0.9999759918360419	0.13559504866745375	7.7433672833597145
GOTERM_MF_DIRECT	GO:0032216~glucosaminyl-phosphotidylinositol O-acyltransferase activity	3	0.4160887656033287	0.004629827724938285	Q7ZUN8, Q6DBY2, Q9UTL4	625	11	66065	28.828363636363633	0.986581185565282	0.1644198978819742	7.005646706045699
GOTERM_MF_DIRECT	GO:0003995~acyl-CoA dehydrogenase activity	5	0.6934812760055479	0.00464727198919383	Q60759, Q2KHZ9, Q9DBS4, P13804, Q15067	625	71	66065	7.443943661971831	0.9867978916328078	0.15894241516658691	7.03115146441421
GOTERM_BP_DIRECT	GO:0051365~cellular response to potassium ion starvation	3	0.4160887656033287	0.004745336944645168	P05153, Q9Z2V4, P35558	647	11	67534	28.467331740902065	0.9999828506376784	0.13781999737793282	7.978239856805369
GOTERM_CC_DIRECT	GO:0005623~cell	11	1.5256588072122053	0.004861790419739978	F1LMY4, Q9BGL2, P68503, Q16627, P22892, Q9JM53, Q01741, P0DKX7, P19367, P49947, P49946	672	380	68124	2.9345394736842105	0.8845624726957612	0.11926766324138471	6.6661548317940795
GOTERM_CC_DIRECT	GO:0005777~peroxisome	12	1.6643550624133148	0.005055328669340285	P51659, Q06S87, O88844, P41562, Q9DBS4, Q60415, Q6P5L8, Q62651, Q8WNV7, Q15067, Q29448, Q9UBJ2	672	444	68124	2.739864864864865	0.8940926350074787	0.11726726676421784	6.922770210340612
GOTERM_MF_DIRECT	GO:0048020~CCR chemokine receptor binding	4	0.5547850208044383	0.0055337839076002844	O70460, Q16627, P78556, O89093	625	38	66065	11.126736842105263	0.9942304559304654	0.17985610299043742	8.31870711257695
GOTERM_BP_DIRECT	GO:0043200~response to amino acid	5	0.6934812760055479	0.006471137091002878	Q07014, P05089, P29279, P46527, Q794C0	647	77	67534	6.777936128786205	0.9999996871137696	0.18102278490622326	10.727969006136007
GOTERM_BP_DIRECT	GO:0071320~cellular response to cAMP	6	0.8321775312066574	0.007225972680926831	P23950, P05153, Q9Z329, P17431, P35558, P56404	647	125	67534	5.010250386398763	0.9999999458138413	0.19759566194930522	11.9061386571801
GOTERM_BP_DIRECT	GO:0042742~defense response to bacterium	10	1.3869625520110958	0.007330475256540597	P11941, P01836, B9A064, P26151, P98093, P15814, P78556, Q9ULY5, Q05826, A5HAK0	647	352	67534	2.9653470563439654	0.9999999574971766	0.19783230880668112	12.068089339335797
GOTERM_BP_DIRECT	GO:0048247~lymphocyte chemotaxis	4	0.5547850208044383	0.00758210245602778	O70460, Q16627, P78556, O89093	647	42	67534	9.940972988886434	0.9999999763182281	0.2015714105704376	12.456892449330592
GOTERM_MF_DIRECT	GO:0004252~serine-type endopeptidase activity	14	1.9417475728155338	0.007684413556242924	P04186, P81187, Q3ZCJ8, Q3SYW2, P00751, O15393, P19637, Q864W0, O46427, P01024, P0C0L4, Q8SQ74, P20350, P06681	625	629	66065	2.352712241653418	0.9992278952635899	0.23311763890931148	11.373217518827483
GOTERM_BP_DIRECT	GO:0071332~cellular response to fructose stimulus	3	0.4160887656033287	0.007703753934998774	P05153, P35558, Q3SZZ2	647	14	67534	22.36718922499448	0.9999999821519517	0.20215437114054136	12.644281130307744
GOTERM_BP_DIRECT	GO:0006104~succinyl-CoA metabolic process	3	0.4160887656033287	0.007703753934998774	P53597, Q96I99, Q9WUM5	647	14	67534	22.36718922499448	0.9999999821519517	0.20215437114054136	12.644281130307744
GOTERM_BP_DIRECT	GO:0060326~cell chemotaxis	6	0.8321775312066574	0.00771306011878862	P01031, O70460, Q16627, A9QWP9, P78556, O89093	647	127	67534	4.931348805510594	0.9999999825339672	0.20011522886582855	12.658600544584175
GOTERM_BP_DIRECT	GO:0042102~positive regulation of T cell proliferation	6	0.8321775312066574	0.00771306011878862	O43639, O70460, Q9EP73, P02786, Q8CIS0, P55160	647	127	67534	4.931348805510594	0.9999999825339672	0.20011522886582855	12.658600544584175
GOTERM_BP_DIRECT	GO:0034341~response to interferon-gamma	4	0.5547850208044383	0.008093650075871575	Q9CQW9, O18737, Q01628, P18468	647	43	67534	9.70978757054024	0.9999999927916334	0.20662325326493425	13.242321644335153
GOTERM_CC_DIRECT	GO:0000275~mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	3	0.4160887656033287	0.0081501677354656	Q03265, P15999, P56382	672	14	68124	21.723214285714285	0.9733593739003481	0.17370729755025316	10.938215160188946
GOTERM_BP_DIRECT	GO:1904628~cellular response to phorbol 13-acetate 12-myristate	3	0.4160887656033287	0.00883297430662331	P23950, Q7ZXW9, P17431	647	15	67534	20.876043276661512	0.9999999987094572	0.22089716366025136	14.365746840565984
GOTERM_BP_DIRECT	GO:0008635~activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c	3	0.4160887656033287	0.00883297430662331	Q5RBH2, Q9JIQ3, Q9NR28	647	15	67534	20.876043276661512	0.9999999987094572	0.22089716366025136	14.365746840565984
GOTERM_BP_DIRECT	GO:0045577~regulation of B cell differentiation	3	0.4160887656033287	0.00883297430662331	P23950, Q8CIS0, P17431	647	15	67534	20.876043276661512	0.9999999987094572	0.22089716366025136	14.365746840565984
GOTERM_BP_DIRECT	GO:0006910~phagocytosis, recognition	4	0.5547850208044383	0.009176430161795065	P01836, B9A064, P26151, P15814	647	45	67534	9.278241456294007	0.9999999994198622	0.22604226764982494	14.882959575486844
GOTERM_CC_DIRECT	GO:0005764~lysosome	15	2.0804438280166435	0.00918202026040182	Q9CQW9, Q6UX65, P10619, Q5E968, O08565, Q3ZC48, Q99J59, Q3ZCJ8, Q1LWC2, B8XY56, A6QPN6, Q96B67, Q5ZJF4, O46427, Q8HY81	672	687	68124	2.2134279475982535	0.9832008104566268	0.18479953915630543	12.24080964755232
GOTERM_CC_DIRECT	GO:0031904~endosome lumen	3	0.4160887656033287	0.009343075757430985	P04114, Q76B49, P14222	672	15	68124	20.275	0.9843680637124054	0.17964730645494464	12.442518797336522
GOTERM_BP_DIRECT	GO:0090023~positive regulation of neutrophil chemotaxis	4	0.5547850208044383	0.009747968792372611	P04233, O70460, P55160, Q2TBI0	647	46	67534	9.076540555070224	0.9999999998467408	0.23588303836142177	15.737121068605909
GOTERM_CC_DIRECT	GO:0034361~very-low-density lipoprotein particle	4	0.5547850208044383	0.009932208813894235	P98165, P04114, P0DMT8, P26644	672	45	68124	9.011111111111111	0.9879893914965342	0.18208626639445158	13.176696081284533
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	11	1.5256588072122053	0.010278212256684141	Q07014, P53690, Q9EP73, O08565, P25054, Q9R182, P26824, O46427, Q5EA85, Q8K1B8, P25116	647	438	67534	2.6214209593981352	0.9999999999554556	0.24452326481196773	16.52233493020564
GOTERM_MF_DIRECT	GO:0008144~drug binding	7	0.9708737864077669	0.010460649540626173	P35790, Q0VCM4, O08565, P35382, P35846, Q9QYJ6, Q06647	625	193	66065	3.8338238341968913	0.9999428098393196	0.2945345302342198	15.17550610670446
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	9	1.248266296809986	0.010584516762352413	P18757, O70460, Q3LRP1, Q8CIS0, Q99MQ3, P26824, P32929, P25116, Q9R012	647	310	67534	3.0303933788702198	0.9999999999781894	0.248323448940298	16.972778706541515
GOTERM_BP_DIRECT	GO:0032967~positive regulation of collagen biosynthetic process	4	0.5547850208044383	0.010952032219386449	P29279, P26824, Q62469, P25116	647	48	67534	8.69835136527563	0.9999999999907437	0.2532461913958609	17.510213622982928
GOTERM_BP_DIRECT	GO:0051209~release of sequestered calcium ion into cytosol	5	0.6934812760055479	0.011092717220085561	F1LMY4, O70460, P26824, P35382, P25116	647	90	67534	5.798900910183754	0.9999999999933333	0.2535529582386271	17.71507442527144
GOTERM_CC_DIRECT	GO:0031410~cytoplasmic vesicle	15	2.0804438280166435	0.01112875689227806	Q7ZWE6, Q91ZR2, P53690, O08565, Q6P1C6, Q96P48, Q80VA5, P60519, Q16625, P34711, O18737, P22892, Q7ZUN8, P35846, Q8R4L0	672	705	68124	2.1569148936170213	0.9929707632462061	0.19390298715563115	14.650256509156034
GOTERM_CC_DIRECT	GO:0000276~mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	4	0.5547850208044383	0.011186786537917708	Q5RFH9, P56384, P21571, Q06647	672	47	68124	8.627659574468085	0.9931511488275102	0.18751115819376774	14.721126171140975
GOTERM_BP_DIRECT	GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	4	0.5547850208044383	0.012238214580212514	Q13315, Q9H4B4, P78543, P46527	647	50	67534	8.350417310664605	0.9999999999995401	0.27326121980877915	19.365347422971404
GOTERM_MF_DIRECT	GO:0001848~complement binding	3	0.4160887656033287	0.012329121338357986	P00751, P98093, Q63514	625	18	66065	17.61733333333333	0.9999901194942089	0.3279428923755012	17.647969154798393
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	9	1.248266296809986	0.012376849356154898	P12387, O08565, Q99MQ3, P01027, Q99969, Q2UVX4, Q3SZZ2, P01024, P01025	647	319	67534	2.944896386989869	0.9999999999996673	0.27329858633471504	19.56294276147449
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	26	3.6061026352288486	0.012634194141120624	P35790, P51659, P35520, P70691, P00508, Q9UBJ2, Q29448, Q9Z1P3, O88844, Q6Q308, Q15070, O18737, Q3UZZ4, Q9W719, Q9ULJ8, P41562, P02786, Q05826, Q3ZBD0, P06731, Q8HYS5, Q7ZW38, Q53H47, Q91WT9, Q2KIV9, Q9Y4B5	625	1624	66065	1.6923054187192117	0.9999925845260083	0.3254647803109654	18.045193151053073
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	23	3.19001386962552	0.012703863320627664	Q6UX65, Q5RBH2, O75293, Q9DA39, Q9JIQ3, P17431, Q9UPQ4, Q9JM53, Q3ZC48, Q96S65, P22339, P05107, P26794, Q95LJ0, P23950, Q6H236, Q9H4B4, P13609, O46427, Q9NR28, P14222, P19139, Q9BX68	647	1358	67534	1.7678534438999076	0.999999999999845	0.2768416739031456	20.027226971559898
GOTERM_MF_DIRECT	GO:0009055~electron carrier activity	12	1.6643550624133148	0.012806435194620179	Q60759, P00125, Q7ZVF3, Q2KHZ9, O75489, P15650, Q9DBS4, P28331, P13804, Q68FU3, Q15067, A5PL98	625	529	66065	2.3978223062381847	0.9999936940392867	0.32040521014892354	18.26866893332566
GOTERM_BP_DIRECT	GO:0031175~neuron projection development	8	1.1095700416088765	0.013472874054501583	Q7ZWE6, Q07014, Q9ULJ8, Q9UHC6, P25054, P78543, Q6DGU5, Q63198	647	261	67534	3.1993936056186225	0.9999999999999744	0.28833180663049407	21.109107294771412
GOTERM_BP_DIRECT	GO:0060100~positive regulation of phagocytosis, engulfment	3	0.4160887656033287	0.014026932278085859	P26151, P55160, Q62469	647	19	67534	16.481086797364352	0.999999999999993	0.29560913790115384	21.880013980875702
GOTERM_BP_DIRECT	GO:0042776~mitochondrial ATP synthesis coupled proton transport	3	0.4160887656033287	0.014026932278085859	P00428, P19536, Q06647	647	19	67534	16.481086797364352	0.999999999999993	0.29560913790115384	21.880013980875702
GOTERM_BP_DIRECT	GO:0033512~L-lysine catabolic process to acetyl-CoA via saccharopine	3	0.4160887656033287	0.014026932278085859	P11179, A8E657, P36957	647	19	67534	16.481086797364352	0.999999999999993	0.29560913790115384	21.880013980875702
GOTERM_BP_DIRECT	GO:2001243~negative regulation of intrinsic apoptotic signaling pathway	4	0.5547850208044383	0.015060123823255347	Q9Z1P3, P82013, Q8HYS5, O75489	647	54	67534	7.731867880245005	0.9999999999999993	0.31093892481572194	23.298644532946643
GOTERM_BP_DIRECT	GO:0001771~immunological synapse formation	3	0.4160887656033287	0.01548773852564671	O43639, O70460, P14222	647	20	67534	15.657032457496136	0.9999999999999998	0.315488926081562	23.87864748830283
GOTERM_BP_DIRECT	GO:0019344~cysteine biosynthetic process	4	0.5547850208044383	0.015818053875543775	P35520, P18757, Q91WT9, P32929	647	55	67534	7.5912884642405505	0.9999999999999999	0.3183003620016541	24.323843323319384
GOTERM_BP_DIRECT	GO:1900182~positive regulation of protein localization to nucleus	4	0.5547850208044383	0.016597090293410905	F1LRS8, Q6CLY1, Q9JLQ0, Q810T5	647	56	67534	7.455729741664826	1.0	0.3283711702013553	25.364118742732945
